grid,long,lat
E143014,-82.81424,24.9446
E144014,-82.46985,24.89483
E145014,-82.12585,24.84389
E146014,-81.78232,24.79179
E147014,-81.43921,24.73853
E148014,-81.09656,24.68409
E149014,-80.75433,24.6285
E150014,-80.4126,24.57175
E151014,-80.07135,24.51385
E152014,-79.73056,24.45479
E153014,-79.39026,24.3946
E154014,-79.05048,24.33326
E155014,-78.71118,24.27076
E156014,-78.37244,24.20715
E157014,-78.03418,24.14239
E158014,-77.69647,24.07651
E159014,-77.35931,24.00951
E160014,-77.02267,23.94138
E161014,-76.68658,23.87214
E162014,-76.3511,23.80177
E163014,-76.01617,23.73031
E164014,-75.68182,23.65774
E165014,-75.34805,23.58406
E166014,-75.01489,23.50928
E167014,-74.68231,23.43343
E168014,-74.35034,23.35647
E169014,-74.01901,23.27843
E170014,-73.68829,23.1993
E171014,-73.35822,23.1191
E172014,-73.02875,23.03786
E173014,-72.69995,22.95551
E174014,-72.37177,22.87212
E175014,-72.04428,22.78767
E176014,-71.71744,22.70217
E177014,-71.39127,22.61562
E178014,-71.0658,22.52802
E179014,-70.74097,22.43938
E180014,-70.41687,22.34972
E181014,-70.09341,22.25903
E182014,-69.77069,22.16731
E183014,-69.44867,22.07456
E184014,-69.12738,21.98082
E185014,-68.80679,21.88605
E186014,-68.48694,21.79028
E187014,-68.16779,21.69353
E188014,-67.84937,21.59578
E189014,-67.53174,21.49704
E190014,-67.21481,21.39731
E191014,-66.89862,21.29662
E192014,-66.58322,21.19495
E193014,-66.26859,21.09231
E194014,-65.95468,20.98874
E195014,-65.64157,20.88416
E196014,-65.32922,20.77866
E197014,-65.01764,20.67223
E198014,-64.70685,20.56485
E001015,-131.2621,20.1887
E002015,-130.9552,20.30214
E003015,-130.6476,20.41467
E004015,-130.3391,20.52628
E005015,-130.0297,20.63697
E006015,-129.7196,20.74676
E007015,-129.4087,20.8556
E008015,-129.097,20.96351
E009015,-128.7845,21.07048
E010015,-128.4712,21.17651
E011015,-128.1572,21.28157
E012015,-127.8423,21.38569
E013015,-127.5267,21.48883
E014015,-127.2104,21.591
E015015,-126.8932,21.6922
E016015,-126.5753,21.79242
E017015,-126.2567,21.89164
E018015,-125.9373,21.98989
E019015,-125.6171,22.08713
E020015,-125.2962,22.18337
E021015,-124.9746,22.27858
E022015,-124.6523,22.37281
E023015,-124.3293,22.46601
E024015,-124.0055,22.55818
E025015,-123.681,22.64934
E026015,-123.3558,22.73945
E027015,-123.03,22.82851
E028015,-122.7034,22.91656
E029015,-122.3762,23.00353
E030015,-122.0482,23.08947
E031015,-121.7197,23.17435
E032015,-121.3904,23.25816
E033015,-121.0605,23.3409
E034015,-120.7299,23.42257
E035015,-120.3987,23.50317
E036015,-120.0669,23.58268
E037015,-119.7344,23.66112
E038015,-119.4013,23.73846
E039015,-119.0676,23.8147
E040015,-118.7332,23.88985
E041015,-118.3983,23.96389
E042015,-118.0628,24.03683
E043015,-117.7267,24.10866
E044015,-117.39,24.17937
E045015,-117.0528,24.24896
E046015,-116.715,24.31744
E047015,-116.3766,24.38477
E048015,-116.0377,24.45099
E049015,-115.6982,24.51606
E050015,-115.3582,24.58002
E051015,-115.0177,24.64281
E052015,-114.6767,24.70445
E053015,-114.3352,24.76495
E054015,-113.9932,24.82432
E055015,-113.6507,24.8825
E056015,-113.3077,24.93954
E057015,-112.9642,24.99541
E058015,-112.6203,25.05012
E059015,-112.2759,25.10367
E060015,-111.9311,25.15602
E061015,-111.5859,25.20721
E062015,-111.2402,25.25722
E063015,-110.8941,25.30605
E064015,-110.5476,25.35371
E065015,-110.2007,25.40017
E066015,-109.8535,25.44545
E067015,-109.5058,25.48952
E068015,-109.1578,25.5324
E069015,-108.8094,25.5741
E070015,-108.4606,25.61459
E071015,-108.1116,25.65388
E072015,-107.7622,25.69196
E073015,-107.4124,25.72884
E074015,-107.0624,25.7645
E075015,-106.7121,25.79896
E076015,-106.3614,25.83221
E077015,-106.0105,25.86424
E078015,-105.6594,25.89506
E079015,-105.3079,25.92466
E080015,-104.9562,25.95303
E081015,-104.6043,25.98019
E082015,-104.2522,26.00611
E083015,-103.8998,26.03081
E084015,-103.5472,26.0543
E085015,-103.1944,26.07654
E086015,-102.8415,26.09756
E087015,-102.4883,26.11736
E088015,-102.135,26.13592
E089015,-101.7816,26.15325
E090015,-101.4279,26.16935
E091015,-101.0742,26.18422
E092015,-100.7203,26.19784
E093015,-100.3664,26.21024
E094015,-100.0123,26.22137
E095015,-99.65811,26.2313
E096015,-99.30386,26.23997
E097015,-98.94955,26.24741
E098015,-98.59515,26.25361
E099015,-98.24072,26.25857
E100015,-97.88626,26.26228
E101015,-97.53177,26.26477
E102015,-97.17725,26.26601
E103015,-96.82275,26.26601
E104015,-96.46823,26.26477
E105015,-96.11374,26.26228
E106015,-95.75928,26.25857
E107015,-95.40485,26.25361
E108015,-95.05048,26.24741
E109015,-94.69614,26.23997
E110015,-94.34189,26.2313
E111015,-93.98773,26.22137
E112015,-93.63364,26.21024
E113015,-93.27966,26.19784
E114015,-92.92578,26.18422
E115015,-92.57205,26.16935
E116015,-92.21844,26.15325
E117015,-91.86499,26.13592
E118015,-91.51169,26.11736
E119015,-91.15854,26.09756
E120015,-90.80557,26.07654
E121015,-90.45282,26.0543
E122015,-90.10022,26.03081
E123015,-89.74786,26.00611
E124015,-89.39569,25.98019
E125015,-89.04376,25.95303
E126015,-88.69208,25.92466
E127015,-88.34067,25.89506
E128015,-87.98947,25.86424
E129015,-87.63858,25.83221
E130015,-87.28796,25.79896
E131015,-86.93762,25.7645
E132015,-86.58759,25.72884
E133015,-86.23785,25.69196
E134015,-85.88843,25.65388
E135015,-85.53937,25.61459
E136015,-85.19064,25.5741
E137015,-84.84225,25.5324
E138015,-84.4942,25.48952
E139015,-84.14655,25.44545
E140015,-83.79929,25.40017
E141015,-83.45239,25.35371
E142015,-83.1059,25.30605
E143015,-82.7598,25.25722
E144015,-82.41412,25.20721
E145015,-82.06888,25.15602
E146015,-81.72406,25.10367
E147015,-81.3797,25.05012
E148015,-81.03577,24.99541
E149015,-80.69232,24.93954
E150015,-80.34933,24.8825
E151015,-80.00684,24.82432
E152015,-79.66479,24.76495
E153015,-79.3233,24.70445
E154015,-78.98227,24.64281
E155015,-78.64178,24.58002
E156015,-78.30179,24.51606
E157015,-77.96234,24.45099
E158015,-77.62341,24.38477
E159015,-77.28503,24.31744
E160015,-76.94724,24.24896
E161015,-76.60999,24.17937
E162015,-76.27332,24.10866
E163015,-75.93719,24.03683
E164015,-75.60168,23.96389
E165015,-75.26678,23.88985
E166015,-74.93243,23.8147
E167015,-74.59872,23.73846
E168015,-74.26563,23.66112
E169015,-73.93317,23.58268
E170015,-73.60132,23.50317
E171015,-73.27008,23.42257
E172015,-72.93951,23.3409
E173015,-72.60962,23.25816
E174015,-72.28036,23.17435
E175015,-71.95178,23.08947
E176015,-71.62384,23.00353
E177015,-71.2966,22.91656
E178015,-70.97003,22.82851
E179015,-70.64417,22.73945
E180015,-70.319,22.64934
E181015,-69.99451,22.55818
E182015,-69.67075,22.46601
E183015,-69.34772,22.37281
E184015,-69.02536,22.27858
E185015,-68.70377,22.18337
E186015,-68.38287,22.08713
E187015,-68.06274,21.98989
E188015,-67.74335,21.89164
E189015,-67.42468,21.79242
E190015,-67.10681,21.6922
E191015,-66.78967,21.591
E192015,-66.47327,21.48883
E193015,-66.15765,21.38569
E194015,-65.84283,21.28157
E195015,-65.52875,21.17651
E196015,-65.21548,21.07048
E197015,-64.90298,20.96351
E198015,-64.59128,20.8556
E001016,-131.3839,20.47646
E002016,-131.0761,20.59046
E003016,-130.7675,20.70355
E004016,-130.4582,20.81572
E005016,-130.1479,20.92696
E006016,-129.8369,21.03728
E007016,-129.5251,21.14667
E008016,-129.2125,21.25511
E009016,-128.899,21.36261
E010016,-128.5848,21.46915
E011016,-128.2698,21.57473
E012016,-127.954,21.67936
E013016,-127.6375,21.783
E014016,-127.3201,21.88569
E015016,-127.002,21.98738
E016016,-126.6831,22.0881
E017016,-126.3634,22.18782
E018016,-126.043,22.28654
E019016,-125.7219,22.38426
E020016,-125.4,22.48097
E021016,-125.0774,22.57668
E022016,-124.754,22.67137
E023016,-124.4299,22.76502
E024016,-124.1051,22.85767
E025016,-123.7796,22.94926
E026016,-123.4533,23.03982
E027016,-123.1264,23.12934
E028016,-122.7988,23.21781
E029016,-122.4704,23.30524
E030016,-122.1414,23.39158
E031016,-121.8117,23.4769
E032016,-121.4814,23.56111
E033016,-121.1503,23.64426
E034016,-120.8187,23.72636
E035016,-120.4863,23.80736
E036016,-120.1534,23.88727
E037016,-119.8197,23.96609
E038016,-119.4855,24.04382
E039016,-119.1506,24.12045
E040016,-118.8151,24.19598
E041016,-118.479,24.27038
E042016,-118.1424,24.34369
E043016,-117.8051,24.41588
E044016,-117.4672,24.48695
E045016,-117.1288,24.55688
E046016,-116.7898,24.6257
E047016,-116.4502,24.69337
E048016,-116.1101,24.75992
E049016,-115.7694,24.82533
E050016,-115.4282,24.8896
E051016,-115.0865,24.9527
E052016,-114.7442,25.01466
E053016,-114.4014,25.07548
E054016,-114.0582,25.13512
E055016,-113.7144,25.19362
E056016,-113.3702,25.25093
E057016,-113.0255,25.3071
E058016,-112.6803,25.36207
E059016,-112.3346,25.41586
E060016,-111.9886,25.46851
E061016,-111.642,25.51994
E062016,-111.2951,25.57021
E063016,-110.9477,25.6193
E064016,-110.5999,25.66719
E065016,-110.2517,25.71389
E066016,-109.9031,25.75939
E067016,-109.5542,25.80368
E068016,-109.2048,25.84678
E069016,-108.8551,25.88869
E070016,-108.5051,25.92938
E071016,-108.1546,25.96887
E072016,-107.8039,26.00714
E073016,-107.4529,26.04421
E074016,-107.1015,26.08006
E075016,-106.7498,26.11469
E076016,-106.3978,26.1481
E077016,-106.0456,26.18029
E078016,-105.6931,26.21127
E079016,-105.3403,26.24101
E080016,-104.9872,26.26953
E081016,-104.6339,26.29683
E082016,-104.2804,26.32289
E083016,-103.9267,26.34772
E084016,-103.5728,26.37132
E085016,-103.2186,26.39368
E086016,-102.8643,26.41481
E087016,-102.5098,26.4347
E088016,-102.1551,26.45336
E089016,-101.8002,26.47078
E090016,-101.4453,26.48695
E091016,-101.0901,26.50189
E092016,-100.7349,26.51559
E093016,-100.3795,26.52803
E094016,-100.0241,26.53925
E095016,-99.66852,26.54921
E096016,-99.3129,26.55793
E097016,-98.95718,26.56541
E098016,-98.60141,26.57165
E099016,-98.24561,26.57662
E100016,-97.88974,26.58036
E101016,-97.53387,26.58286
E102016,-97.17795,26.58411
E103016,-96.82205,26.58411
E104016,-96.46616,26.58286
E105016,-96.11029,26.58036
E106016,-95.75443,26.57662
E107016,-95.39859,26.57165
E108016,-95.04285,26.56541
E109016,-94.68713,26.55793
E110016,-94.33148,26.54921
E111016,-93.97592,26.53925
E112016,-93.62048,26.52803
E113016,-93.26511,26.51559
E114016,-92.90985,26.50189
E115016,-92.55475,26.48695
E116016,-92.19977,26.47078
E117016,-91.84491,26.45336
E118016,-91.49023,26.4347
E119016,-91.13574,26.41481
E120016,-90.7814,26.39368
E121016,-90.42725,26.37133
E122016,-90.0733,26.34772
E123016,-89.71957,26.32289
E124016,-89.36606,26.29683
E125016,-89.01279,26.26953
E126016,-88.65973,26.24102
E127016,-88.30695,26.21127
E128016,-87.95441,26.18029
E129016,-87.60217,26.14811
E130016,-87.25021,26.11469
E131016,-86.89853,26.08006
E132016,-86.54715,26.04422
E133016,-86.19611,26.00715
E134016,-85.84537,25.96888
E135016,-85.49496,25.92939
E136016,-85.1449,25.88869
E137016,-84.7952,25.84678
E138016,-84.44586,25.80369
E139016,-84.09689,25.75939
E140016,-83.74829,25.71389
E141016,-83.40012,25.6672
E142016,-83.05231,25.6193
E143016,-82.70496,25.57024
E144016,-82.35797,25.51997
E145016,-82.01147,25.46851
E146016,-81.66537,25.41589
E147016,-81.31973,25.36207
E148016,-80.97455,25.3071
E149016,-80.62982,25.25093
E150016,-80.28558,25.19362
E151016,-79.94183,25.13512
E152016,-79.59857,25.07548
E153016,-79.2558,25.01466
E154016,-78.91354,24.9527
E155016,-78.57184,24.8896
E156016,-78.23062,24.82533
E157016,-77.88995,24.75994
E158016,-77.54984,24.69338
E159016,-77.21027,24.6257
E160016,-76.87125,24.55688
E161016,-76.53281,24.48695
E162016,-76.19495,24.41588
E163016,-75.85767,24.34369
E164016,-75.52097,24.27039
E165016,-75.18488,24.19598
E166016,-74.8494,24.12046
E167016,-74.51453,24.04382
E168016,-74.1803,23.96609
E169016,-73.84668,23.88727
E170016,-73.51367,23.80736
E171016,-73.18134,23.72636
E172016,-72.84967,23.64429
E173016,-72.51865,23.56111
E174016,-72.18829,23.4769
E175016,-71.85858,23.3916
E176016,-71.52957,23.30524
E177016,-71.20123,23.21781
E178016,-70.8736,23.12935
E179016,-70.54669,23.03983
E180016,-70.22043,22.94926
E181016,-69.8949,22.85767
E182016,-69.5701,22.76503
E183016,-69.246,22.67137
E184016,-68.92264,22.57668
E185016,-68.60001,22.481
E186016,-68.27811,22.38427
E187016,-67.95697,22.28654
E188016,-67.63657,22.18782
E189016,-67.31693,22.0881
E190016,-66.99805,21.98738
E191016,-66.67993,21.88569
E192016,-66.36258,21.783
E193016,-66.04599,21.67936
E194016,-65.73019,21.57474
E195016,-65.41519,21.46915
E196016,-65.10095,21.36261
E197016,-64.78754,21.25511
E198016,-64.47491,21.14667
E001017,-131.5065,20.76453
E002017,-131.1978,20.87907
E003017,-130.8884,20.99272
E004017,-130.5781,21.10545
E005017,-130.267,21.21725
E006017,-129.955,21.32809
E007017,-129.6423,21.43801
E008017,-129.3287,21.547
E009017,-129.0144,21.65501
E010017,-128.6992,21.76209
E011017,-128.3832,21.86819
E012017,-128.0665,21.97331
E013017,-127.7489,22.07748
E014017,-127.4306,22.18068
E015017,-127.1115,22.28288
E016017,-126.7916,22.38407
E017017,-126.471,22.48429
E018017,-126.1496,22.58351
E019017,-125.8274,22.68172
E020017,-125.5045,22.77891
E021017,-125.1808,22.87508
E022017,-124.8564,22.97024
E023017,-124.5313,23.06437
E024017,-124.2054,23.15745
E025017,-123.8788,23.24951
E026017,-123.5515,23.34052
E027017,-123.2235,23.43048
E028017,-122.8948,23.51939
E029017,-122.5654,23.60726
E030017,-122.2353,23.69405
E031017,-121.9045,23.77977
E032017,-121.573,23.8644
E033017,-121.2409,23.94798
E034017,-120.9081,24.03047
E035017,-120.5746,24.11187
E036017,-120.2405,24.19218
E037017,-119.9057,24.27139
E038017,-119.5703,24.3495
E039017,-119.2343,24.42652
E040017,-118.8976,24.50241
E041017,-118.5604,24.57722
E042017,-118.2225,24.65087
E043017,-117.884,24.72343
E044017,-117.545,24.79485
E045017,-117.2053,24.86514
E046017,-116.8651,24.93429
E047017,-116.5243,25.00232
E048017,-116.183,25.0692
E049017,-115.8411,25.13493
E050017,-115.4987,25.19952
E051017,-115.1557,25.26294
E052017,-114.8122,25.32522
E053017,-114.4682,25.38632
E054017,-114.1237,25.44627
E055017,-113.7787,25.50505
E056017,-113.4332,25.56268
E057017,-113.0872,25.61909
E058017,-112.7407,25.67436
E059017,-112.3938,25.72844
E060017,-112.0464,25.78133
E061017,-111.6986,25.83304
E062017,-111.3503,25.88355
E063017,-111.0017,25.93289
E064017,-110.6526,25.98103
E065017,-110.3031,26.02795
E066017,-109.9532,26.07367
E067017,-109.6029,26.1182
E068017,-109.2522,26.16153
E069017,-108.9012,26.20363
E070017,-108.5498,26.24453
E071017,-108.1981,26.28422
E072017,-107.846,26.32268
E073017,-107.4936,26.35994
E074017,-107.1409,26.39597
E075017,-106.7878,26.43078
E076017,-106.4345,26.46436
E077017,-106.0809,26.49671
E078017,-105.727,26.52784
E079017,-105.3729,26.55774
E080017,-105.0185,26.58639
E081017,-104.6638,26.61383
E082017,-104.3089,26.64001
E083017,-103.9538,26.66498
E084017,-103.5985,26.68871
E085017,-103.243,26.71117
E086017,-102.8873,26.73241
E087017,-102.5314,26.75241
E088017,-102.1753,26.77115
E089017,-101.8191,26.78865
E090017,-101.4627,26.80492
E091017,-101.1062,26.81993
E092017,-100.7496,26.8337
E093017,-100.3928,26.84622
E094017,-100.0359,26.85747
E095017,-99.67902,26.86749
E096017,-99.32196,26.87626
E097017,-98.96487,26.88378
E098017,-98.6077,26.89003
E099017,-98.25049,26.89505
E100017,-97.89325,26.89881
E101017,-97.53595,26.90131
E102017,-97.17865,26.90257
E103017,-96.82135,26.90257
E104017,-96.46405,26.90131
E105017,-96.10678,26.89881
E106017,-95.74951,26.89505
E107017,-95.3923,26.89003
E108017,-95.03516,26.88378
E109017,-94.67804,26.87626
E110017,-94.32098,26.86749
E111017,-93.96405,26.85747
E112017,-93.60718,26.84622
E113017,-93.25043,26.8337
E114017,-92.8938,26.81993
E115017,-92.53729,26.80492
E116017,-92.18091,26.78865
E117017,-91.82471,26.77115
E118017,-91.46863,26.75241
E119017,-91.11273,26.73241
E120017,-90.75702,26.71117
E121017,-90.40149,26.68871
E122017,-90.04617,26.66498
E123017,-89.69107,26.64001
E124017,-89.33618,26.61383
E125017,-88.98154,26.58639
E126017,-88.62714,26.55774
E127017,-88.27298,26.52784
E128017,-87.9191,26.49671
E129017,-87.56549,26.46436
E130017,-87.21216,26.43078
E131017,-86.85913,26.39597
E132017,-86.50641,26.35994
E133017,-86.15402,26.32269
E134017,-85.80194,26.28422
E135017,-85.4502,26.24454
E136017,-85.09882,26.20363
E137017,-84.7478,26.16153
E138017,-84.39713,26.11822
E139017,-84.04684,26.07367
E140017,-83.69696,26.02795
E141017,-83.34744,25.98103
E142017,-82.99835,25.93289
E143017,-82.64966,25.88358
E144017,-82.30142,25.83305
E145017,-81.95361,25.78134
E146017,-81.6062,25.72845
E147017,-81.25931,25.67438
E148017,-80.91284,25.6191
E149017,-80.56686,25.56268
E150017,-80.22134,25.50507
E151017,-79.87634,25.44627
E152017,-79.5318,25.38633
E153017,-79.18781,25.32522
E154017,-78.8443,25.26295
E155017,-78.50134,25.19952
E156017,-78.15891,25.13493
E157017,-77.81702,25.0692
E158017,-77.47568,25.00232
E159017,-77.13489,24.93429
E160017,-76.79468,24.86514
E161017,-76.45505,24.79485
E162017,-76.11597,24.72343
E163017,-75.77753,24.65089
E164017,-75.43964,24.57722
E165017,-75.10239,24.50243
E166017,-74.76575,24.42652
E167017,-74.42969,24.3495
E168017,-74.0943,24.2714
E169017,-73.75955,24.19218
E170017,-73.42542,24.11187
E171017,-73.09198,24.03047
E172017,-72.75916,23.94798
E173017,-72.427,23.86441
E174017,-72.09552,23.77977
E175017,-71.76474,23.69405
E176017,-71.43463,23.60726
E177017,-71.10522,23.51939
E178017,-70.77649,23.4305
E179017,-70.44849,23.34052
E180017,-70.12115,23.24951
E181017,-69.79459,23.15746
E182017,-69.46872,23.06437
E183017,-69.14359,22.97024
E184017,-68.81918,22.87509
E185017,-68.49551,22.77892
E186017,-68.17261,22.68172
E187017,-67.85043,22.58351
E188017,-67.52902,22.48429
E189017,-67.20837,22.38407
E190017,-66.88849,22.28288
E191017,-66.5694,22.18068
E192017,-66.2511,22.07749
E193017,-65.93353,21.97333
E194017,-65.61679,21.86819
E195017,-65.30081,21.76209
E196017,-64.98566,21.65501
E197017,-64.6713,21.547
E198017,-64.35773,21.43801
E001018,-131.6299,21.05286
E002018,-131.3204,21.16798
E003018,-131.01,21.28217
E004018,-130.6988,21.39543
E005018,-130.3868,21.50777
E006018,-130.0739,21.61918
E007018,-129.7603,21.72964
E008018,-129.4458,21.83915
E009018,-129.1305,21.9477
E010018,-128.8144,22.05528
E011018,-128.4974,22.16192
E012018,-128.1797,22.26756
E013018,-127.8612,22.37225
E014018,-127.5419,22.47594
E015018,-127.2218,22.57865
E016018,-126.9009,22.68035
E017018,-126.5793,22.78107
E018018,-126.2569,22.88077
E019018,-125.9337,22.97946
E020018,-125.6097,23.07713
E021018,-125.285,23.17378
E022018,-124.9596,23.2694
E023018,-124.6334,23.364
E024018,-124.3065,23.45755
E025018,-123.9788,23.55006
E026018,-123.6505,23.64153
E027018,-123.3214,23.73193
E028018,-122.9915,23.82128
E029018,-122.661,23.90957
E030018,-122.3298,23.99679
E031018,-121.9979,24.08293
E032018,-121.6653,24.16801
E033018,-121.332,24.25199
E034018,-120.9981,24.33488
E035018,-120.6635,24.41669
E036018,-120.3282,24.49741
E037018,-119.9923,24.57702
E038018,-119.6558,24.65552
E039018,-119.3186,24.73291
E040018,-118.9807,24.80918
E041018,-118.6423,24.88435
E042018,-118.3032,24.95839
E043018,-117.9636,25.0313
E044018,-117.6233,25.10307
E045018,-117.2825,25.17372
E046018,-116.941,25.24323
E047018,-116.599,25.31158
E048018,-116.2565,25.37878
E049018,-115.9133,25.44486
E050018,-115.5697,25.50975
E051018,-115.2255,25.57351
E052018,-114.8807,25.6361
E053018,-114.5354,25.69751
E054018,-114.1897,25.75777
E055018,-113.8434,25.81684
E056018,-113.4966,25.87474
E057018,-113.1494,25.93145
E058018,-112.8016,25.98699
E059018,-112.4534,26.04134
E060018,-112.1047,26.09451
E061018,-111.7556,26.14647
E062018,-111.406,26.19724
E063018,-111.0561,26.24681
E064018,-110.7056,26.29519
E065018,-110.3548,26.34235
E066018,-110.0036,26.38831
E067018,-109.652,26.43307
E068018,-109.3,26.4766
E069018,-108.9476,26.51892
E070018,-108.5949,26.56002
E071018,-108.2418,26.59991
E072018,-107.8884,26.63858
E073018,-107.5346,26.67601
E074018,-107.1806,26.71222
E075018,-106.8262,26.74721
E076018,-106.4715,26.78096
E077018,-106.1165,26.81347
E078018,-105.7613,26.84475
E079018,-105.4057,26.87481
E080018,-105.05,26.90362
E081018,-104.6939,26.93119
E082018,-104.3377,26.95752
E083018,-103.9812,26.98259
E084018,-103.6245,27.00643
E085018,-103.2675,27.02902
E086018,-102.9105,27.05036
E087018,-102.5532,27.07046
E088018,-102.1957,27.08931
E089018,-101.8381,27.10689
E090018,-101.4803,27.12323
E091018,-101.1224,27.13832
E092018,-100.7643,27.15216
E093018,-100.4062,27.16473
E094018,-100.0479,27.17605
E095018,-99.68958,27.18612
